district,district_code,urban_rural,age,gender,marital_status,relationship_to_head,household_size,household_type,literacy_status,education_level,labour_force_status,employment_status,individual_income,consumption_expenditure,social_group,training_split,survey_weight,normalized_reference_weight,calibrated_reference_weight_gender_ur
Coimbatore,31,Urban,66,Female,2,7,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,30432.0,Other Backward Class,validation,1636404,0.6460505185808859,0.667439460689528
Coimbatore,31,Urban,64,Female,2,1,4,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,20858.0,Other Backward Class,train,1069618,0.42228402251733066,0.43626467612142933
Coimbatore,31,Urban,60,Female,3,1,2,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,7550.0,Other Backward Class,holdout,2996775,1.1831235091213625,1.2222934494219397
Coimbatore,31,Urban,65,Female,3,1,2,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,8201.0,Other Backward Class,train,3737452,1.4755419827690284,1.5243930882795431
Coimbatore,31,Urban,69,Female,3,1,1,Others,Literate,Secondary,Not in labour force,Not in labour force,0.0,11115.0,Other Backward Class,train,1599899,0.6316383843030454,0.6525501805897046
Coimbatore,31,Urban,70,Female,3,7,5,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,0.0,12100.0,Scheduled Caste,holdout,829307,0.3274095012067672,0.33824912235979027
Coimbatore,31,Urban,65,Female,2,2,3,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,6283.0,Other Backward Class,validation,2276122,0.8986104888849961,0.9283609916277212
Coimbatore,31,Urban,79,Female,3,7,5,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,52618.0,Others,validation,5015417,1.980081174177887,2.045636173960153
Coimbatore,31,Urban,60,Female,3,1,4,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,10643.0,Scheduled Caste,validation,5015417,1.980081174177887,2.045636173960153
Coimbatore,31,Urban,62,Female,3,7,5,Self-employed in agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,17720.0,Other Backward Class,train,3040460,1.2003702995864347,1.2401112333189614
Coimbatore,31,Urban,64,Female,2,2,6,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,23342.0,Other Backward Class,train,730307,0.2883244089315664,0.2978700310056606
Coimbatore,31,Urban,65,Female,3,7,5,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,3500.0,15578.0,Other Backward Class,validation,781090,0.30837348207309695,0.3185828733918906
Coimbatore,31,Urban,65,Female,2,2,3,Others,Literate,Primary,Not in labour force,Not in labour force,0.0,8460.0,Other Backward Class,holdout,3451701,1.3627277989030595,1.407843939455968
Coimbatore,31,Urban,74,Female,3,1,1,Others,Literate,Below Primary,Not in labour force,Not in labour force,0.0,2125.0,Other Backward Class,train,1354158,0.534620104901024,0.552319894847733
Coimbatore,31,Urban,70,Female,3,7,6,Self-employed in non-agriculture,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,16132.0,Other Backward Class,train,942928,0.37226694837242974,0.3845916752764324
Coimbatore,31,Urban,67,Female,2,2,3,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10533.0,Other Backward Class,holdout,2324030,0.9175245151548983,0.947901208886243
Coimbatore,31,Urban,64,Female,2,2,6,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,7500.0,25167.0,Other Backward Class,holdout,6659816,2.629288110059179,2.716336552178734
Coimbatore,31,Urban,64,Female,3,1,1,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,8500.0,3868.0,Other Backward Class,train,4166051,1.644752401597905,1.6992055951006404
Coimbatore,31,Urban,67,Female,2,2,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,23784.0,Other Backward Class,validation,14077091,5.557620209105038,5.741617611004011
Coimbatore,31,Urban,71,Female,2,2,5,Regular wage/salary earning,Illiterate,Not literate,Not in labour force,Not in labour force,0.0,17459.0,Other Backward Class,train,739980,0.29214329880609186,0.3018153537396858
Coimbatore,31,Urban,64,Female,3,1,6,Self-employed in non-agriculture,Literate,Below Primary,Not in labour force,Not in labour force,0.0,21507.0,Other Backward Class,train,739980,0.29214329880609186,0.3018153537396858
Coimbatore,31,Urban,80,Female,3,1,1,Others,Literate,Middle,Not in labour force,Not in labour force,0.0,12892.0,Other Backward Class,validation,1872764,0.7393651893906481,0.7638435216234885
Coimbatore,31,Urban,70,Female,3,7,4,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,9000.0,17977.0,Other Backward Class,train,4711130,1.8599489976814827,1.9215267540523342
Coimbatore,31,Urban,68,Female,2,2,4,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,11411.0,Scheduled Tribe,train,2980594,1.1767352679283825,1.2156937112683925
Coimbatore,31,Urban,15,Male,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,5942.0,Scheduled Caste,train,425593,0.1680236532997933,0.1768488830663245
Coimbatore,31,Urban,20,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19186.0,Other Backward Class,validation,1636404,0.6460505185808859,0.6799835045342986
Coimbatore,31,Urban,19,Male,1,5,5,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19186.0,Other Backward Class,train,1636404,0.6460505185808859,0.6799835045342986
Coimbatore,31,Urban,22,Male,2,1,3,Self-employed in non-agriculture,Illiterate,Not literate,Employed,Employed,16290.0,8536.0,Other Backward Class,validation,3300246,1.3029335297056803,1.3713684645755573
Coimbatore,31,Urban,15,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,15370.0,Other Backward Class,train,380058,0.1500464848477603,0.15792748659028968
Coimbatore,31,Urban,18,Male,1,6,2,Self-employed in non-agriculture,Literate,Middle,Unemployed,Unemployed,0.0,7550.0,Other Backward Class,validation,2996775,1.1831235091213625,1.2452655742718621
Coimbatore,31,Urban,19,Male,1,6,2,Others,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,8201.0,Other Backward Class,train,3737452,1.4755419827690284,1.5530429582112504
Coimbatore,31,Urban,21,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,12000.0,15618.0,Scheduled Caste,holdout,2015831,0.7958478853152557,0.8376487883975348
Coimbatore,31,Urban,19,Male,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,19143.0,Other Backward Class,train,493320,0.19476219920406124,0.2049918372583177
Coimbatore,31,Urban,15,Male,1,5,4,Self-employed in agriculture,Literate,Middle,Not in labour force,Not in labour force,0.0,15947.0,Other Backward Class,train,2737117,1.0806108132628365,1.1373685287865378
Coimbatore,31,Urban,19,Male,1,5,3,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,18310.0,Other Backward Class,train,1934511,0.7637428378019292,0.803857463890427
Coimbatore,31,Urban,17,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,22553.0,Other Backward Class,train,942226,0.3719897995362965,0.39152809302796493
Coimbatore,31,Urban,20,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16831.0,Other Backward Class,train,1475579,0.5825569835792781,0.6131550519536836
Coimbatore,31,Urban,22,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,7100.0,9423.0,Scheduled Caste,train,1787489,0.7056987121808729,0.7427646440222028
Coimbatore,31,Urban,18,Male,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,52618.0,Others,train,5015417,1.980081174177887,2.0840824321872216
Coimbatore,31,Urban,17,Male,1,6,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,10643.0,Scheduled Caste,train,5015417,1.980081174177887,2.0840824321872216
Coimbatore,31,Urban,15,Male,1,5,5,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,17720.0,Other Backward Class,train,3040460,1.2003702995864347,1.263418230581417
Coimbatore,31,Urban,17,Male,1,5,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,17940.0,Other Backward Class,train,504827,0.19930515028295756,0.20977340109382298
Coimbatore,31,Urban,20,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,21803.0,Other Backward Class,holdout,504827,0.19930515028295756,0.20977340109382298
Coimbatore,31,Urban,20,Male,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,16000.0,15938.0,Other Backward Class,train,167986,0.06632069000951396,0.06980410032772998
Coimbatore,31,Urban,24,Male,1,1,1,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,4466.0,Other Backward Class,validation,3807758,1.5032987150670107,1.582257577748839
Coimbatore,31,Urban,21,Male,1,1,1,Regular wage/salary earning,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,3553.0,Other Backward Class,validation,3807758,1.5032987150670107,1.582257577748839
Coimbatore,31,Urban,18,Male,1,5,5,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,9350.0,15578.0,Other Backward Class,train,781090,0.30837348207309695,0.32457040899233636
Coimbatore,31,Urban,21,Male,1,1,1,Self-employed in non-agriculture,Literate,Primary,Employed,Employed,20000.0,8887.0,Other Backward Class,train,1388544,0.5481956602846104,0.5769889436349905
Coimbatore,31,Urban,23,Male,1,5,3,Self-employed in non-agriculture,Literate,Middle,Employed,Employed,17330.0,11224.0,Scheduled Caste,train,21311152,8.413619620311417,8.855534343978093
Coimbatore,31,Urban,21,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11224.0,Scheduled Caste,train,21311152,8.413619620311417,8.855534343978093
Coimbatore,31,Urban,23,Male,1,1,1,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,16180.0,3948.0,Other Backward Class,holdout,2485014,0.9810808231834935,1.0326108519270274
Coimbatore,31,Urban,22,Male,1,8,3,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,16000.0,14308.0,Other Backward Class,holdout,3658054,1.4441957387643174,1.5200502924068315
Coimbatore,31,Urban,24,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,13517.0,Other Backward Class,train,3658054,1.4441957387643174,1.5200502924068315
Coimbatore,31,Urban,19,Male,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,12000.0,13517.0,Other Backward Class,holdout,3658054,1.4441957387643174,1.5200502924068315
Coimbatore,31,Urban,24,Male,1,5,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,25380.0,16132.0,Other Backward Class,train,942928,0.37226694837242974,0.39181979875600215
Coimbatore,31,Urban,21,Male,1,5,6,Self-employed in non-agriculture,Literate,Higher Secondary,Employed,Employed,14140.0,16132.0,Other Backward Class,train,942928,0.37226694837242974,0.39181979875600215
Coimbatore,31,Urban,23,Male,1,5,6,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,15280.0,29382.0,Other Backward Class,train,942928,0.37226694837242974,0.39181979875600215
Coimbatore,31,Urban,22,Male,1,5,3,Self-employed in non-agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,5953.0,Scheduled Caste,train,1872607,0.7393032059614845,0.7781341713143326
Coimbatore,31,Urban,21,Male,2,1,1,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,16150.0,6845.0,Other Backward Class,train,3629062,1.4327497287113615,1.5080030951600278
Coimbatore,31,Urban,24,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,20500.0,Other Backward Class,train,1180644,0.4661169665066887,0.49059917033164935
Coimbatore,31,Urban,22,Male,1,5,4,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,0.0,20500.0,Other Backward Class,train,1180644,0.4661169665066887,0.49059917033164935
Coimbatore,31,Urban,21,Male,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Employed,Employed,20000.0,15510.0,Other Backward Class,train,2777641,1.0966096443674853,1.1542076782494748
Coimbatore,31,Urban,16,Female,1,5,6,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,30432.0,Other Backward Class,train,1636404,0.6460505185808859,0.667439460689528
Coimbatore,31,Urban,20,Female,2,2,3,Self-employed in non-agriculture,Literate,Primary,Not in labour force,Not in labour force,0.0,8536.0,Other Backward Class,train,3300246,1.3029335297056803,1.346070047728294
Coimbatore,31,Urban,23,Female,2,2,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,21952.0,Other Backward Class,holdout,1069618,0.42228402251733066,0.43626467612142933
Coimbatore,31,Urban,16,Female,2,8,4,Self-employed in non-agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,21952.0,Other Backward Class,train,1069618,0.42228402251733066,0.43626467612142933
Coimbatore,31,Urban,20,Female,1,5,3,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,12850.0,Other Backward Class,train,5268538,2.0800130695495143,2.1488765374212506
Coimbatore,31,Urban,20,Female,1,5,4,Self-employed in non-agriculture,Literate,Secondary,Employed,Employed,10000.0,15618.0,Scheduled Caste,train,2015831,0.7958478853152557,0.8221962030655215
Coimbatore,31,Urban,18,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,14558.0,Other Backward Class,train,2693470,1.0633790251564152,1.098584557470785
Coimbatore,31,Urban,15,Female,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,14558.0,Other Backward Class,train,2693470,1.0633790251564152,1.098584557470785
Coimbatore,31,Urban,23,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,22458.0,Other Backward Class,validation,2693470,1.0633790251564152,1.098584557470785
Coimbatore,31,Urban,20,Female,2,4,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,20122.0,Other Backward Class,train,493320,0.19476219920406124,0.20121023582645722
Coimbatore,31,Urban,21,Female,1,5,2,Others,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,19779.0,Other Backward Class,train,10557819,4.168215452927963,4.306213514155215
Coimbatore,31,Urban,22,Female,2,4,4,Regular wage/salary earning,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,11658.0,Scheduled Caste,holdout,2737117,1.0806108132628365,1.1163868423226408
Coimbatore,31,Urban,18,Female,1,5,4,Self-employed in agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,20273.0,Other Backward Class,train,942226,0.3719897995362965,0.3843053508104668
Coimbatore,31,Urban,16,Female,1,5,4,Self-employed in agriculture,Literate,Secondary,Not in labour force,Not in labour force,0.0,20273.0,Other Backward Class,train,942226,0.3719897995362965,0.3843053508104668
Coimbatore,31,Urban,24,Female,2,2,2,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,16219.0,Other Backward Class,holdout,4792327,1.892005484928649,1.9546445427460841
Coimbatore,31,Urban,18,Female,1,5,5,Self-employed in non-agriculture,Literate,Higher Secondary,Not in labour force,Not in labour force,0.0,52618.0,Others,holdout,5015417,1.980081174177887,2.045636173960153
Coimbatore,31,Urban,20,Female,1,6,4,Self-employed in non-agriculture,Literate,Diploma/Certificate,Not in labour force,Not in labour force,0.0,10643.0,Scheduled Caste,train,5015417,1.980081174177887,2.045636173960153
Coimbatore,31,Urban,21,Female,1,5,3,Self-employed in agriculture,Literate,Diploma/Certificate,Unemployed,Unemployed,0.0,25517.0,Other Backward Class,train,3040460,1.2003702995864347,1.2401112333189614
